식품명,대표식품코드,대표식품명,식품중분류코드,식품소분류코드,에너지(kcal),단백질(g),당류(g),나트륨(mg),포화지방산(g),카페인(mg),업체명
스무디_모카 프라페,20737,스무디,2073700,207370000,80,1.13,9.86,7,1.97,54.65,커피에반하다
스무디_모카 프라푸치노 (Tall),20737,스무디,2073700,207370000,79,1.41,10.14,51,1.69,25.35,스타벅스
스무디_모카칩커피 프라페 (L),20737,스무디,2073700,207370000,125,2.11,13.53,49,3.38,49.26,투썸플레이스
스무디_모카칩커피 프라페 (Max),20737,스무디,2073700,207370000,119,2.03,13.03,46,3.21,47.04,투썸플레이스
스무디_모카칩커피 프라페 (R),20737,스무디,2073700,207370000,116,1.93,12.56,46,3.14,45.41,투썸플레이스
스무디_모카 플랫치노,20737,스무디,2073700,207370000,53,0.55,7.84,29,0.87,23.04,이디야
스무디_민트 초코칩 블렌디드,20737,스무디,2073700,207370000,80,1.93,9.64,34,1.93,4.34,토프레소
스무디_민트 초콜릿 칩 블렌디드 (Tall),20737,스무디,2073700,207370000,128,2.54,14.65,54,3.94,0,스타벅스
스무디_민트 초콜릿 칩 플랫치노,20737,스무디,2073700,207370000,120,1.41,12.24,28,5.24,10.7,이디야
스무디_민트초코 프라페,20737,스무디,2073700,207370000,105,2.54,14.65,35,1.97,1.97,커피에반하다
스무디_민트초코 빽스치노 소프트,20737,스무디,2073700,207370000,105,1.95,5.19,37,3.12,0,빽다방
스무디_민트초코 빽스치노,20737,스무디,2073700,207370000,96,1.9,4.44,39,2.22,0,빽다방
스무디_민트초코 프라페 (L),20737,스무디,2073700,207370000,132,2.33,19.03,49,2.75,1.06,투썸플레이스
스무디_민트초코 프라페 (Max),20737,스무디,2073700,207370000,120,2.2,17.43,44,2.37,1.02,투썸플레이스
스무디_민트초코 프라페 (R),20737,스무디,2073700,207370000,116,2.17,16.67,43,2.42,0.97,투썸플레이스
스무디_민트 프라페,20737,스무디,2073700,207370000,87,0.95,9.09,17,2.67,3.21,메가커피
스무디_바나나퐁 크러쉬,20737,스무디,2073700,207370000,100,1.83,10.86,28,0.78,0,메가커피
스무디_바닐라 크림 프라푸치노 (Tall),20737,스무디,2073700,207370000,56,1.13,7.89,42,1.69,0,스타벅스
스무디_바닐라 탐앤치노,20737,스무디,2073700,207370000,87,0.98,11.46,40,2.2,11.95,탐앤탐스
스무디_배꿀 스무디,20737,스무디,2073700,207370000,81,1.33,13.83,19,0.67,0,빽다방
스무디_복숭아 애플망고 스무디,20737,스무디,2073700,207370000,59,0.72,11.81,17,0.48,0,토프레소
스무디_브라운 슈가 쥬얼리 치즈폼 스무디 아이스(ICED),20737,스무디,2073700,207370000,97,0.42,9.51,44,2.54,0,공차
스무디_블루베리 요거트 스무디,20737,스무디,2073700,207370000,61,1.2,12.77,18,0.72,0,토프레소
스무디_블루베리 요거트 플랫치노,20737,스무디,2073700,207370000,72,1.59,11.13,20,0.78,0,이디야
스무디_생딸기 그래놀라 요거트 스무디,20737,스무디,2073700,207370000,77,1.93,9.16,15,0.48,0,토프레소
스무디_샤인 머스캣 스무디,20737,스무디,2073700,207370000,75,0,13.98,1,0,0,토프레소
스무디_성주참외꿀 스무디,20737,스무디,2073700,207370000,63,1.43,11.47,15,0.72,0,빽다방
스무디_슈크림허니퐁 크러쉬,20737,스무디,2073700,207370000,96,1.98,8.38,34,1.32,0,메가커피
스무디_스트로베리초콜릿 프라페 (L),20737,스무디,2073700,207370000,130,2.96,16.91,40,2.96,4.86,투썸플레이스
스무디_스트로베리초콜릿 프라페 (Max),20737,스무디,2073700,207370000,122,2.71,15.91,37,2.88,4.57,투썸플레이스
스무디_스트로베리초콜릿 프라페 (R),20737,스무디,2073700,207370000,116,2.66,15.22,36,2.66,4.35,투썸플레이스
스무디_스트로베리치즈홀릭,20737,스무디,2073700,207370000,85,1.17,9.09,17,2.06,0,메가커피
스무디_에스프레소 프라푸치노 (Tall),20737,스무디,2073700,207370000,41,0.56,8.17,32,0.31,33.8,스타벅스
스무디_연유딸기쉑,20737,스무디,2073700,207370000,110,2.03,15.91,17,2.71,0,커피에반하다
스무디_연유망고쉑,20737,스무디,2073700,207370000,110,2.03,16.07,17,2.71,0,커피에반하다
스무디_오리진 쉐이크,20737,스무디,2073700,207370000,129,1.93,10.14,50,7.39,0,이디야
스무디_우도땅콩 바나나 쉐이크,20737,스무디,2073700,207370000,77,1.68,6.84,40,0.85,0,메가커피
스무디_원조빽스치노 소프트,20737,스무디,2073700,207370000,105,1.44,10.33,21,3.01,42.75,빽다방
스무디_원조빽스치노,20737,스무디,2073700,207370000,95,1.28,10.56,18,1.92,52.32,빽다방
스무디_유니콘 프라페,20737,스무디,2073700,207370000,80,1.18,7.16,24,1.88,0,메가커피
스무디_자몽 플랫치노,20737,스무디,2073700,207370000,36,0.17,8.46,3,0,0,이디야
스무디_자바 초코렛 칩 스노우,20737,스무디,2073700,207370000,97,1.47,9.17,54,1.65,68.99,엔제리너스
스무디_자바 칩 프라푸치노 (Tall),20737,스무디,2073700,207370000,96,1.69,11.83,51,2.54,28.17,스타벅스
스무디_자바칩 프라페,20737,스무디,2073700,207370000,110,2.82,13.8,33,1.97,5.92,커피에반하다
스무디_장수 오미자 스무디,20737,스무디,2073700,207370000,38,0.03,7.51,2,0,0,메가커피
스무디_제주 그린 한라봉 모히또 블렌디드 (Grande),20737,스무디,2073700,207370000,34,0,7.82,1,0,0,스타벅스
스무디_제주 그린티 스무디,20737,스무디,2073700,207370000,86,0.63,8.46,56,2.75,18.6,공차
스무디_제주 까망 크림 프라푸치노 (Grande),20737,스무디,2073700,207370000,127,1.9,16.7,70,1.48,0,스타벅스
스무디_제주 쑥떡 크림 프라푸치노 (Grande),20737,스무디,2073700,207370000,97,1.69,12.05,53,2.11,0,스타벅스
스무디_제주 유기농 말차로 만든 크림 프라푸치노 (Tall),20737,스무디,2073700,207370000,65,1.41,7.89,42,1.97,16.9,스타벅스
스무디_제주 한라봉 스무디,20737,스무디,2073700,207370000,60,1.93,12.05,8,0,0,토프레소
스무디_제주 레몬 망고 스무디,20737,스무디,2073700,207370000,31,0.12,4.6,3,0.02,0,메가커피
스무디_제주말차 프라페 (L),20737,스무디,2073700,207370000,110,2.54,16.07,30,1.9,24.74,투썸플레이스
스무디_제주말차 프라페 (Max),20737,스무디,2073700,207370000,105,2.37,15.4,29,1.86,23.69,투썸플레이스
스무디_제주말차 프라페 (R),20737,스무디,2073700,207370000,98,2.17,14.49,27,1.69,22.22,투썸플레이스
스무디_청포도 스무디,20737,스무디,2073700,207370000,54,0,10.57,2,0,2.11,공차
스무디_초당옥수수 팝핑 스무디,20737,스무디,2073700,207370000,88,0.21,9.09,39,2.54,5.92,공차
스무디_초코돼지쉑,20737,스무디,2073700,207370000,91,2.03,11.17,34,1.35,0,커피에반하다
스무디_초코밀크 쉐이크 (R),20737,스무디,2073700,207370000,124,1.93,13.04,36,2.9,2.42,투썸플레이스
스무디_초코바나나 빽스치노 소프트,20737,스무디,2073700,207370000,102,1.57,6.14,19,2.75,0,빽다방
스무디_초코바나나 빽스치노,20737,스무디,2073700,207370000,92,1.6,5.44,17,1.6,0,빽다방
스무디_초코바른 제주 그린 스무디,20737,스무디,2073700,207370000,88,0.63,8.46,31,2.54,15.86,공차
스무디_초코바른 초코 스무디,20737,스무디,2073700,207370000,102,0.85,5.5,38,3.81,3.17,공차
스무디_초코바른 피스타치오 스무디,20737,스무디,2073700,207370000,96,0.85,8.03,38,2.75,4.44,공차
스무디_초코빽스치노 소프트,20737,스무디,2073700,207370000,101,1.74,14.92,22,2.17,0,빽다방
스무디_초코빽스치노,20737,스무디,2073700,207370000,91,1.75,16.13,21,1.05,0,빽다방
스무디_초코쿠키 쉐이크,20737,스무디,2073700,207370000,148,2.17,11.11,73,7.8,0.24,이디야
스무디_초코허니퐁 크러쉬,20737,스무디,2073700,207370000,86,1.84,7.6,27,0.86,2.1,메가커피
스무디_초콜렛 쿠키&크림 스무디,20737,스무디,2073700,207370000,86,0.85,3.59,36,3.38,5.92,공차
스무디_초콜릿 블렌디드,20737,스무디,2073700,207370000,80,1.69,10.36,31,1.69,19,토프레소
스무디_초콜릿 칩 플랫치노,20737,스무디,2073700,207370000,99,1.7,10.38,34,4.05,10.8,이디야
스무디_초콜릿 크림 칩 프라푸치노 (Tall),20737,스무디,2073700,207370000,85,1.69,11.27,45,1.97,2.82,스타벅스
스무디_카라멜 아이스샷,20737,스무디,2073700,207370000,100,1.45,11.08,41,2.65,20.96,토프레소
스무디_카라멜 프라페,20737,스무디,2073700,207370000,82,1.13,12.11,7,1.69,54.65,커피에반하다
스무디_카라멜 프라푸치노 (Tall),20737,스무디,2073700,207370000,85,1.13,10.99,54,1.97,23.94,스타벅스
스무디_카라멜커피 프라페 (L),20737,스무디,2073700,207370000,103,1.69,11.42,51,2.54,52.85,투썸플레이스
스무디_카라멜커피 프라페 (Max),20737,스무디,2073700,207370000,98,1.69,11,47,2.37,50.59,투썸플레이스
스무디_카라멜커피 프라페 (R),20737,스무디,2073700,207370000,95,1.69,10.63,46,2.42,48.79,투썸플레이스
스무디_카라멜 플랫치노,20737,스무디,2073700,207370000,86,0.5,9.79,46,3.7,22.03,이디야
스무디_카페 코코다,20737,스무디,2073700,207370000,71,0.65,9.31,29,1.06,19.05,엔제리너스
스무디_커피 드로잉 말차 프라푸치노 (Tall),20737,스무디,2073700,207370000,108,2.25,14.08,54,3.1,22.54,스타벅스
스무디_커피밀크쉐이크 (R),20737,스무디,2073700,207370000,97,1.21,7.25,24,3.14,34.54,투썸플레이스
스무디_커피 프라페,20737,스무디,2073700,207370000,71,1.08,4.89,23,1.93,20.86,메가커피
스무디_커피 플랫치노,20737,스무디,2073700,207370000,44,0.39,6.31,28,0.85,22.03,이디야
스무디_코코넛 더치,20737,스무디,2073700,207370000,123,2.25,14.37,45,2.82,48.17,커피에반하다
스무디_코코넛 아이스샷,20737,스무디,2073700,207370000,112,1.69,10.84,51,4.1,20.96,토프레소
스무디_코코프레소,20737,스무디,2073700,207370000,130,2.25,17.46,46,2.82,54.65,커피에반하다
스무디_쿠앤크 블렌디드,20737,스무디,2073700,207370000,108,1.45,11.81,95,3.13,0,토프레소
스무디_쿠키&크림 스노우,20737,스무디,2073700,207370000,111,1.69,7.16,91,1.32,62.9,엔제리너스
스무디_쿠키크런치 빽스치노 소프트,20737,스무디,2073700,207370000,126,2,13.76,38,3.07,1.47,빽다방
스무디_쿠키크런치 빽스치노,20737,스무디,2073700,207370000,122,2.07,14.8,39,2.39,1.75,빽다방
스무디_쿠키 프라페,20737,스무디,2073700,207370000,108,1.66,6.67,56,2.86,0.93,메가커피
스무디_키위 스무디,20737,스무디,2073700,207370000,81,0.72,15.66,19,0.48,19.04,토프레소
스무디_토피넛 플랫치노,20737,스무디,2073700,207370000,128,1.45,14.73,60,4.59,4.59,이디야
스무디_트위스트 피치 요거트 블렌디드 (Grande),20737,스무디,2073700,207370000,82,0.63,14.38,14,0.25,0,스타벅스
스무디_퍼플 사워 블렌디드 (Tall),20737,스무디,2073700,207370000,72,0,18.03,18,0,0,스타벅스
스무디_퐁당치노 미숫가루,20737,스무디,2073700,207370000,104,2.87,12.5,36,1.52,0,빽다방
스무디_퐁당치노 바닐라,20737,스무디,2073700,207370000,93,2.07,11.3,40,1.69,0,빽다방
스무디_퐁당치노 원조커피,20737,스무디,2073700,207370000,94,1.69,8.61,17,2.2,43.07,빽다방
스무디_플레인 요거트 플랫치노,20737,스무디,2073700,207370000,55,1.58,7.6,19,0.77,0,이디야
스무디_플레인요거트 스무디,20737,스무디,2073700,207370000,87,1.42,11.57,12,0.49,0,메가커피
스무디_플레인 요거트 스무디,20737,스무디,2073700,207370000,82,1.17,15.67,13,1,0,빽다방
스무디_플레인퐁 크러쉬,20737,스무디,2073700,207370000,79,1.79,7.82,26,1.02,0,메가커피
스무디_플레인허니퐁 크러쉬,20737,스무디,2073700,207370000,82,1.91,6.11,23,1.02,0,메가커피
스무디_피스타치오 빽스치노 소프트,20737,스무디,2073700,207370000,97,1.31,3.14,49,3.4,1.31,빽다방
스무디_피스타치오 빽스치노,20737,스무디,2073700,207370000,86,1.28,1.92,53,2.56,1.6,빽다방
스무디_화이트 초콜릿 모카 프라푸치노 (Tall),20737,스무디,2073700,207370000,69,1.13,10.7,39,1.69,23.94,스타벅스
스무디_화이트 타이거 프라푸치노 (Grande),20737,스무디,2073700,207370000,87,1.06,12.05,47,2.96,0,스타벅스
스무디_히비스커스펀치슬러쉬,20737,스무디,2073700,207370000,39,0.02,8.67,0,0.01,0,커피에반하다
스무디_그린티 스무디 (L),20737,스무디,2073700,207370000,75,1.36,12.79,18,0.86,0,아임일리터
스무디_그린티 스무디 (M),20737,스무디,2073700,207370000,70,1.03,12.86,13,0.59,0,아임일리터
스무디_그린티 프라페 (L),20737,스무디,2073700,207370000,72,0.87,14.11,14,0.58,15.13,커피:니
스무디_그린티 프라페 (R),20737,스무디,2073700,207370000,56,0.75,10.75,13,0.5,15.15,커피:니
스무디_꿀배 쿨러시,20737,스무디,2073700,207370000,64,0.08,12.9,20,0,0,블루샥
스무디_녹차 바나치노,20737,스무디,2073700,207370000,89,1.5,14.52,23,1.2,15.77,바나프레소
스무디_달달녹차프라푸치노,20737,스무디,2073700,207370000,87,1.38,17.02,13,0.57,0,청자다방
스무디_디카페인 에스프레소 쉐이크,20737,스무디,2073700,207370000,83,0.85,9.98,32,2.2,4.4,더벤티
스무디_딸기 쉐이크,20737,스무디,2073700,207370000,126,1.48,12.39,20,3.38,0,블루샥
스무디_딸기 요거트 블렌디드,20737,스무디,2073700,207370000,84,0.91,15.01,14,0.65,0,팔공티
스무디_딸기 요거트 스무디,20737,스무디,2073700,207370000,79,1.29,14.69,15,0.38,0,블루샥
스무디_딸기 유자 소르베,20737,스무디,2073700,207370000,77,0.08,18.5,12,0,0,블루샥
스무디_딸기바나나요거트,20737,스무디,2073700,207370000,77,1.26,13.07,20,0.42,0,청자다방
스무디_딸기 쉐이크 (R),20737,스무디,2073700,207370000,114,1.53,16.4,33,3,0,커피:니
스무디_딸기스노우 프라페,20737,스무디,2073700,207370000,66,0.85,9.81,23,1.02,0,카페게이트
스무디_딸기 스무디 (L),20737,스무디,2073700,207370000,74,1.05,13.32,24,0.73,0,아임일리터
스무디_딸기 스무디 (L),20737,스무디,2073700,207370000,52,0.83,10.18,18,0.44,0,커피:니
스무디_딸기 스무디 (M),20737,스무디,2073700,207370000,73,0.86,13.87,21,0.59,0,아임일리터
스무디_딸기 스무디 (R),20737,스무디,2073700,207370000,58,0.6,11.5,10,0.38,0,커피:니
스무디_딸기요거 스무디,20737,스무디,2073700,207370000,101,1.86,13.71,38,1.52,0,카페게이트
스무디_딸기요거트,20737,스무디,2073700,207370000,76,1.14,12,21,0.55,0,청자다방
스무디_딸기요거트 스무디 (L),20737,스무디,2073700,207370000,93,0.87,16.71,16,0.44,0,커피:니
스무디_딸기요거트 스무디 (R),20737,스무디,2073700,207370000,83,1.2,16.5,18,0.38,0,커피:니
스무디_딸기 초코칩 프라페,20737,스무디,2073700,207370000,134,0.68,18.95,70,4.23,1.18,더벤티
스무디_딸기크림쿠키 프라페,20737,스무디,2073700,207370000,126,2.03,12.01,67,3.55,0,카페게이트
스무디_딸기크림프라푸치노,20737,스무디,2073700,207370000,86,0.89,12.56,22,1.28,0,청자다방
스무디_딸기피치 요거스무디,20737,스무디,2073700,207370000,111,1.86,17.26,34,1.52,0,카페게이트
스무디_딸기한라봉 스무디,20737,스무디,2073700,207370000,66,0,15.23,3,0,0,카페게이트
스무디_라이스 쉐이크,20737,스무디,2073700,207370000,121,1.4,11.4,56,3.38,0,블루샥
스무디_레드자몽 쿨러시,20737,스무디,2073700,207370000,61,0.08,14.4,8,0,0,블루샥
스무디_리얼초코 프라페,20737,스무디,2073700,207370000,113,2.03,7.95,48,3.38,1.18,카페게이트
스무디_말차초코칩 프라페,20737,스무디,2073700,207370000,150,0.85,22,71,4.23,7.78,더벤티
스무디_망고 바나나 프라페,20737,스무디,2073700,207370000,50,0.19,12.2,5,0,0,블루샥
스무디_망고 아이스 블렌디드,20737,스무디,2073700,207370000,77,0.28,14.93,14,1.69,0,달콤
스무디_망고 요거트 스무디,20737,스무디,2073700,207370000,74,0.99,13.19,18,0.49,0,블루샥
스무디_망고바나나요거트,20737,스무디,2073700,207370000,83,1.29,15.04,24,0.53,0,청자다방
스무디_망고 스무디 (L),20737,스무디,2073700,207370000,70,0,15.12,17,0,0,아임일리터
스무디_망고 스무디 (L),20737,스무디,2073700,207370000,93,0,16.51,5,0,0,커피:니
스무디_망고 스무디 (M),20737,스무디,2073700,207370000,94,0,20.3,23,0,0,아임일리터
스무디_망고 스무디 (R),20737,스무디,2073700,207370000,93,0,16.53,5,0,0,커피:니
스무디_망고요거트,20737,스무디,2073700,207370000,84,1.53,17.11,25,0.64,0,청자다방
스무디_모카 프라페 (L),20737,스무디,2073700,207370000,91,1.4,11.93,37,2.17,41.33,커피:니
스무디_모카 프라페 (R),20737,스무디,2073700,207370000,66,1.08,8.38,30,1.7,23.25,커피:니
스무디_민트 블렌디드,20737,스무디,2073700,207370000,76,1.08,12.39,42,1.18,0,팔공티
스무디_민트초코 스무디 (L),20737,스무디,2073700,207370000,77,1.45,11.52,51,0.91,0,아임일리터
스무디_민트초코 스무디 (M),20737,스무디,2073700,207370000,85,1.37,13.37,56,0.83,0,아임일리터
스무디_민트초코칩 프라페,20737,스무디,2073700,207370000,118,0.51,15.91,57,4.06,1.18,더벤티
스무디_민트초코프라푸치노,20737,스무디,2073700,207370000,90,1.33,13.69,46,2.15,0,청자다방
스무디_민트초콜릿칩 프라페 (L),20737,스무디,2073700,207370000,99,1.36,9.2,34,3.7,0,커피:니
스무디_민트초콜릿칩 프라페 (R),20737,스무디,2073700,207370000,99,1.35,9.2,34,3.7,0,커피:니
스무디_민트쿠키 프라페,20737,스무디,2073700,207370000,128,1.69,12.01,50,3.55,0,카페게이트
스무디_밀크 쉐이크 (R),20737,스무디,2073700,207370000,101,1.5,11.4,41,3.55,0,커피:니
스무디_바나나프로틴쉐이크,20737,스무디,2073700,207370000,81,5,8,44,1,0,청자다방
스무디_바닐라 프라페 (L),20737,스무디,2073700,207370000,82,0.89,7.76,35,2.13,41.33,커피:니
스무디_바닐라 프라페 (R),20737,스무디,2073700,207370000,79,0.73,7.33,26,2.85,23.25,커피:니
스무디_발로나 민트 초코 프라페,20737,스무디,2073700,207370000,102,1.18,15.29,33,1.18,5.79,블루샥
스무디_버터스카치폼 에스프레소 블렌디드,20737,스무디,2073700,207370000,93,0.49,8.37,22,2.78,47.65,팔공티
스무디_복숭아 스무디 (L),20737,스무디,2073700,207370000,64,0.1,15.49,2,0,0,커피:니
스무디_복숭아 스무디 (R),20737,스무디,2073700,207370000,63,0.1,15.38,2,0,0,커피:니
스무디_복숭아 요거스무디,20737,스무디,2073700,207370000,105,1.86,16.75,34,1.52,0,카페게이트
스무디_블루베리 요거트 스무디,20737,스무디,2073700,207370000,88,1.18,14.4,15,0.38,0,블루샥
스무디_블루베리 스무디 (L),20737,스무디,2073700,207370000,83,1.07,15.12,28,0.73,0,아임일리터
스무디_블루베리 스무디 (L),20737,스무디,2073700,207370000,61,0.64,10.67,11,0.4,0,커피:니
스무디_블루베리 스무디 (M),20737,스무디,2073700,207370000,73,0.9,13.37,25,0.59,0,아임일리터
